x,y,r,codigo
480.3238761774599,151.66287402959037,1.3179468797619158,150635
461.45544972921675,144.54785242776381,1.067412922233335,150640
489.3595759646133,163.13939289104297,1.994926955771829,150650
502.73709866412105,162.86624807834735,1.2800944711146216,150655
444.76741356748573,282.15971851653677,1.3260260703133024,150658
493.59199797624194,157.35717325561984,1.3779254341421834,150660
438.5198545138769,294.73705326577897,2.026791807115506,150670
497.2964181522725,147.08421531098426,0.956576964331243,150690
482.44583072432266,147.90136160033904,1.4960877571899949,150700
481.7013884571259,143.39187903866454,1.2473198315930754,150710
471.81244897111196,231.14952908260014,1.3921012515930933,150715
488.8646979749718,168.36748559224912,1.4951480733485483,150720
494.19456083873234,149.45747061772903,1.2000813681573463,150740
471.16070737404937,239.5965553258775,1.3680695750549647,150745
486.2969106740915,148.69119106292763,0.9393905177859361,150746
499.472278888619,143.9633189716088,1.3479419369223897,150747
471.55833573228495,227.10770807761344,1.157769688586937,150750
494.5890411290953,161.9886559019205,1.8596611889926262,150760
454.92030464683955,157.64359973636613,1.4151336866881912,150770
454.5074230308146,247.98069681601586,0.9321401646216282,150775
470.171218458382,138.95786448281186,1.3887769707399604,150790
471.6079489766663,184.03901329621496,2.349821764246443,150795
484.24838415544485,151.58482792429763,1.105971957119071,150796
479.375873970269,177.81056043810148,1.9077223809709039,150800
503.8837969846275,150.28729579247906,1.4837395006233027,150803
452.70498355521124,199.31297292567075,2.391236747494375,150810
492.8003329941864,199.05898550533612,1.8822370566500761,150812
478.02781843095175,146.06305594848814,1.7947394898967945,150820
509.4572086039748,161.1844150850282,1.8800938886178733,150830
456.21897954600007,251.72004485459823,1.6802982189074902,150840
436.62711038318207,139.16386374856995,1.6064407822823745,150030
426.6044997215207,202.47866586554068,1.44822202149974,150085
428.51733039208057,278.1537593203018,1.1563458166921534,150276
422.0649986583877,154.12902302082443,1.5231430708804887,150310
431.3771131746473,161.3093522733852,1.428758264560283,150450
425.44501116117794,260.2394555443781,1.5186962999314377,150543
433.44110069382884,177.86477189269215,1.8992751945503978,150580
411.2358395781114,257.2133303072058,2.5404616436651857,150730
419.12992977455974,207.30304597875778,1.0888742911878713,150780
430.23620549186023,246.97886661091417,1.6168024005882464,150808
410.021889473505,103.82953310158541,0.9136067648937704,160005
406.4875718859861,114.40180312927595,1.2352785116346428,160015
392.4014502775474,114.98357689693594,1.7666203443297035,160027
415.9781917037843,149.72662070335778,1.2129757742231813,160080
439.6047449033201,115.95020072158037,0.9366945227835415,160021
439.2058859246098,129.85897877064622,0.9192418436304992,160025
441.46248914435694,104.92101235328435,1.0331016454278625,160010
426.34692096817673,91.73085130821525,1.093750535757105,160020
426.1965808430692,117.14083383136256,1.0000261964946608,160023
437.7073120085102,123.10103165421506,4.502865711911671,160030
415.74742963128074,134.95922505763158,1.3301747475257102,160040
416.84383091582697,80.82666665206067,1.435553525335822,160050
419.5588656803959,123.91148456955435,1.3386117181889388,160053
427.01716851211074,105.87506988205608,0.9058583206337149,160055
425.99910673461886,130.99595648771327,2.4566291666314566,160060
433.4719731777317,110.76586677805284,1.2475250321328148,160070
603.2689891734414,276.26537876268947,0.9673011046225115,220005
573.2101169241516,231.4611509726835,0.8964144611361884,220010
572.6204100938093,236.2164735636415,1.2331896480059044,220020
604.5135648034624,253.65754910373246,0.9853011998382866,220025
607.0472080902543,255.99227381395175,0.8885205489366745,220027
583.8933138110633,225.0387939480841,1.1639430143483107,220030
580.968840550849,216.34655332783234,1.6170770286356249,220040
552.42708052804,278.15919214881694,0.9095823871444748,220045
572.3457208112602,242.9033342067598,1.2349446924191467,220050
570.9301457551445,239.494464658238,0.95600554964174,220060
567.7435142387473,291.59613098909875,1.053677638233325,220070
548.3563835986546,257.2610268177485,0.8120751414068634,220080
589.0945125907856,238.38481764585566,0.922485190165506,220090
592.6742809889198,259.5968258175472,0.5,220095
577.1969725755,247.1554851786607,0.8802209398632552,220100
602.6838300181568,235.12776493818302,0.9916124371077628,220105
552.7408031041912,308.6498486065403,1.090331001616934,220110
532.0771879792549,279.3607026490027,1.100377937146031,220115
583.8721633352096,244.63254829084903,0.8482176003203781,220117
580.5011953125567,205.10383110397774,1.7045052565468846,220120
522.9689268195402,305.1667715259283,0.8208472248484322,220130
580.7496730229267,231.85350912231576,0.9641065777864444,220140
586.1867820305264,201.98104161540817,1.4092320859736618,220150
588.7922182812489,271.1626260331966,0.8522028651586171,220155
602.8031647147342,259.87830431928654,0.8326292084465983,220157
581.9260217161312,228.208281502675,1.066953226698204,220160
554.642096377491,268.11429294339104,0.9111894048273604,220170
607.2187562959188,273.38312126786207,0.936589147067682,220173
584.0486356908297,207.28152692631994,0.9583203986479574,220177
596.323573170136,250.79492666451543,0.8719010708025521,220180
542.9729436665872,292.3444304365328,1.385873140903141,220190
591.9752423372562,188.6499530824459,0.9170410838436902,220191
571.0118524326639,290.4248144528951,0.9181429116128956,220192
585.0047587404911,210.54681911870256,0.9445610165273793,220194
591.4407133635208,203.61271386308007,1.0065173466949642,220196
572.1267916400773,277.6068737999277,0.8424887046647602,220198
588.2789909087082,188.67536256590685,1.279956834563681,220200
599.266212347646,221.36772187136324,1.0040283029011636,220202
580.3061314017922,209.4722198627878,1.072123611068868,220205
577.6499999992827,250.3349730444037,0.8316595092392158,220207
597.5115429263179,183.28507361356543,0.9861221927601387,220208
609.061774509869,258.76244673229644,0.9212855137537187,220209
588.2591239769039,264.935469328634,0.9154936162295322,220210
589.4531714649886,275.2228749563843,0.8952520665085819,220211
600.7422970379182,257.26686092779187,0.928540567336732,220213
576.1526175042676,199.9226110878099,0.9745636845316675,220217
585.5127082469718,217.94166433028587,1.7000659388522914,220220
559.5703133180951,263.40062781045594,0.8475563015017675,220225
563.7836221135257,276.64575342580207,1.3088016221103798,220230
588.2854241507088,211.9020266405888,1.093181982338936,220240
588.029698397865,279.87732303237266,0.8557988545522663,220245
562.6505917290525,289.05338395912753,1.081113877673957,220250
589.5146348462331,195.58269348103076,0.9257758764446857,220253
600.846188781591,266.76899039349587,0.8956011435206951,220255
593.2025313770965,224.2071532531797,1.2776724537344641,220260
588.9639819533339,192.29889803952403,0.9098818442396017,220265
592.7710330260484,192.4803823224916,1.4251181376375857,220270
585.4047109703187,213.8553945851964,0.8880070245257585,220271
594.4089983812345,195.9743741967725,0.9353931065480374,220272
581.4287711912071,221.21696970681535,0.8522028651586171,220273
557.0905618505187,273.7104204301789,0.9480661510748865,220275
582.881324301672,259.10209829108237,0.9848901821028739,220277
593.4764777305195,269.0882690307101,0.8841536726943502,220280
581.1426906754537,286.89348341404474,0.8792111623862605,220285
532.1685592450127,312.4541901989679,1.4061907153863782,220290
533.2340937637978,318.34878237585485,1.0060932545894066,220300
552.6782984013557,284.0666361754495,1.0665473032361994,220310
546.5411219579066,304.446640901172,1.092923368740587,220320
539.9364591175184,284.1134470910671,0.8909211545574394,220323
569.0591044559025,229.85670968172477,0.8704962622704169,220325
605.5708581129572,270.47713459573856,0.9066134065341993,220327
578.25930007638,227.60243575504967,1.1520790665120118,220330
577.808878644492,294.09118401077757,0.9648990198736893,220335
590.0361486176621,252.50113759250945,0.9613887982679741,220340
595.7347720782037,204.60701872731303,0.8653690487577324,220342
587.9154151849673,286.32910674144273,1.0419185568140032,220345
582.7224466155726,239.25314990322224,1.1680651356837708,220350
557.7048862814119,270.11774613210156,0.8893880474364284,220360
583.1917323342226,198.60136190327654,1.6070366748581302,220370
573.105106305809,295.67746932679086,0.9043439186338357,220375
571.2232967719339,264.6344423444579,0.8699162610569326,220380
589.3932353780687,261.94787419486613,0.7802799945595549,220385
568.1734877359737,253.47782754458615,1.8578890544440245,220390
581.3663868052347,242.55853793968302,0.9049124831311834,220400
573.8685432520504,247.99111440982415,0.8631796777508907,220410
605.892632875559,259.29975450685373,0.8140836513937864,220415
600.9950363752039,253.81262777916731,1.0376280343593842,220420
609.3190417724288,252.96472306180573,1.098817614367895,220430
597.4130165805258,257.37449398915527,0.9098818442396017,220435
528.4060508037579,298.4450229519407,1.0728469537050995,220440
556.1035176627688,250.67501663964362,1.067412922233335,220450
557.412194873314,289.0750694687081,0.8745311221920153,220455
579.3397146717955,237.62048881930104,0.8449873526246725,220460
587.9275656642922,179.1296363732226,1.039450700579266,220465
590.9624571751576,246.8467610462796,1.1857382717914442,220470
588.2895171679961,249.45641702984423,1.0500369025212062,220480
591.6724028213976,264.6273659627945,1.013075841675797,220490
595.4324647233043,260.9934753318146,1.0957619439844937,220500
567.2216680100063,262.0429800918762,1.0818524032340848,220510
598.3914183913316,268.988518787418,0.9188026168534097,220515
599.2804583583284,260.6576473158872,1.2680877291742672,220520
577.2206774648597,240.04154505813233,0.8724368031341789,220525
588.70133658495,215.38453554979014,0.8870968124949452,220527
560.4997783618868,255.48029951809934,0.8691692062499075,220530
577.7640235868009,280.2485910505204,0.8035043900026229,220535
585.9463955313396,195.2196058459956,1.1645202658565648,220540
579.480342915973,192.9000509712347,0.9102932408746296,220545
577.5468623948211,213.10007728224753,1.6001435124686791,220550
593.1636286721255,217.968406039375,0.9104053683850467,220551
548.880801195497,312.4870695607899,0.9164154206554461,220552
566.2737630601849,288.38611462539023,0.8833143409808,220553
575.2739489203652,233.89177417230061,0.7967073191071997,220554
576.5993950021061,209.09698384175542,1.013912151671222,220555
593.2451647346619,280.3481625888591,0.8779958687072502,220556
593.9081275137689,207.37947216721983,0.9565433715000654,220557
574.9312971003037,228.71147200546181,0.8540270875398732,220558
594.3350472732825,244.7459101619724,0.9001114314005321,220559
553.1950761292254,258.1938146881659,0.9021379058153539,220560
595.2818441468876,186.61337284510256,1.468165882726626,220570
579.133115634899,196.67758483290805,1.3847817476895403,220580
576.0702245738516,193.03246551563865,1.0067595256935948,220585
551.3270227502312,273.786948734269,0.905177540192525,220590
608.3275217257067,262.0930404441109,1.0133149264239432,220595
554.0506530162492,254.56853212569,0.8734238281948263,220600
601.6693333009912,263.4961802606116,0.9450092844880645,220605
575.1731466764753,196.5057629331738,1.0803215573340978,220610
573.0594268457987,206.33968681789105,1.5197496517793203,220620
571.8839087964385,228.66917767312773,0.6949498764753883,220630
593.6779438355769,214.6475446073241,0.9500470919600198,220635
577.2824679779993,231.19222575728972,1.0692210486582143,220640
603.0653900171139,250.5028731061091,0.9886710594808317,220650
536.3485887230877,297.72902359913553,1.0707010501009313,220660
552.7510915035341,301.6930938084418,0.8726426489483442,220665
582.3762635919709,194.6187496632816,0.9575500835747239,220667
585.6308896482935,191.5398423881303,1.0329002198131374,220669
574.0259148069301,254.45069091071713,0.9734311885282277,220670
568.846928915576,226.99467897007676,0.5,220672
582.3788856110417,212.59943847022265,0.8881255904642098,220675
575.8336523521509,203.40079832672893,1.0181030549540488,220680
586.98735468714,245.70902376661923,0.9481688282677879,220690
587.6675806450061,223.71957332180753,0.8040597507415506,220695
582.8157688939741,253.06420381484298,1.5673247175156733,220700
578.3093050248954,234.37508064253169,0.7756451239878042,220710
604.8983958292504,262.4092271043895,0.9593566055176511,220720
581.1475823283909,267.5821391399958,0.8556695123409452,220730
571.4184666543665,269.1456701528381,0.823702640598004,220735
544.0922577412856,280.1014806641374,0.8927607936810638,220740
567.7025782347632,236.19827192681834,1.1699679038513273,220750
588.9199172787025,255.61647359563435,0.8472472643989916,220755
542.3146862742298,311.2746974890612,1.0767958290136903,220760
590.4655551228717,183.6813706117549,2.672473107628118,220770
581.3580548486074,235.1258744957815,0.864486462776215,220775
598.2123076896092,264.7240140608297,0.9437668177976708,220777
580.3834025340094,224.81375188543186,0.8539404330072964,220779
600.9764981660832,272.4113652198889,1.2945873526835388,220780
562.9611548410588,269.2217595589707,0.8351556006731187,220785
596.0460794772002,210.81611645665592,1.5911144881620976,220790
581.759697804936,271.44018739705643,0.779732251228636,220793
585.848411162623,272.46552737996416,0.8670442938959596,220795
593.3199365072372,255.59667512809463,2.053006108401595,220800
600.0064194433495,242.3172579989395,1.1104856362183888,220810
607.2153676580758,247.23568818394935,1.253146138155742,220820
591.7122142434824,198.75632058940707,1.4423811622873055,220830
589.5577931198154,207.5940314248961,1.8992532728171414,220840
572.8412863005597,201.32707414726178,1.1228219356148217,220850
550.7598701804574,253.49168286725,0.7892740620883976,220855
584.6889236131138,230.1489878512243,0.8107947267163154,220860
597.5025477000586,279.1000244182626,1.0266178137565756,220865
544.202658613069,298.515231153414,1.0199646683013734,220870
577.8694925722904,243.59649037377832,1.2426258754655792,220880
537.8965429111702,304.70228534476496,0.863432970594247,220885
574.913320888533,269.28863208248964,0.8714884432808394,220887
528.7728147861086,270.57628074729587,0.9766919280805688,220890
566.6246437310283,267.32482018288977,0.9442504122004614,220900
589.8607296935794,258.7643174862095,0.9379920721071782,220910
587.2932426714955,234.8800769449825,0.8522899470897682,220915
523.2108384004073,286.12583143429356,0.9380621004187788,220920
550.8357567231592,288.54874279015905,0.9255236502020021,220930
593.0983896261368,251.17257622539614,0.8776711299284843,220935
580.8073877799469,249.64135090385076,0.9014508163429293,220937
599.6326980184698,250.6072306381625,0.9453537989659935,220940
574.1409571730924,239.36141746214278,0.7581173642084542,220945
585.5626015951518,261.51380791931035,0.8418163225529909,220950
569.2879178431616,287.1628030214684,0.869625919157919,220955
584.3707168172028,236.0940698544244,0.7994344184758282,220960
593.5195424699793,273.83320382054563,0.9218312441700232,220965
577.7246896349302,257.6115407315957,0.9436631218463083,220970
529.6401893011908,307.1849664425149,0.8069214345175895,220975
576.1719168018371,236.95166125857583,0.893346101432662,220980
597.6988018065558,247.85171607807405,0.8764101209659242,220985
594.268176445087,201.66339174502178,0.9319981767207618,220987
587.4204464303492,227.70869845426176,0.9327785336986597,220990
586.7661281378338,253.206715420144,0.8859460941924961,220995
579.5702388226748,200.53521305640015,0.9979976842918239,220997
581.3896653926103,276.08190988182605,1.2972273450985374,221000
587.5754913971774,198.39476613545324,0.9055180732742282,221005
576.2259929523021,261.9419717272199,0.8385703013541415,221010
594.3787378231215,248.0979984929481,0.9532053559141811,221020
606.4905340264488,250.86403257052157,0.9423475357561422,221030
578.649229552506,290.85887969573275,0.8748585811592166,221035
600.8504517546071,247.61496492979987,0.7850009459882814,221037
583.7427090595799,233.08499687783103,0.774474177538141,221038
580.6491682111105,264.0049396244756,0.8052176942095586,221039
595.4882096944123,231.6650262637229,1.235111620975594,221040
570.1230969898262,233.2257725117985,1.1635964224154816,221050
574.4515805875659,287.8457139492533,1.536664847203159,221060
537.5536834579126,316.9283771503592,0.8245543666033082,221062
550.1914194102459,266.1040964976491,0.8636439131917246,221063
589.6829536114135,218.79147242750497,1.0558892613304733,221065
604.3158589071229,265.99132484835536,1.1706771916554324,221070
586.0103741445903,267.6706409291571,1.126064030850511,221080
578.0884420547718,268.6170729335849,0.8738753438431437,221090
597.5017846885191,253.90813435303298,0.9567448914266747,221093
567.6134732815038,280.27553865395714,0.8002528263389685,221095
583.367227683528,247.73181980282968,0.7920705749528663,221097
573.4166841167357,220.83506041655252,5.669253127663214,221100
572.5571751473967,211.88759555027093,1.6702891521062537,221110
541.6331702582419,267.047478847466,1.3167271691260443,221120
589.3540102115528,242.80066131603684,1.3014485542914507,221130
570.4773902996372,293.68835886322114,0.8888756685904017,221135
580.8738054265032,245.79269351355765,0.8666262002485914,221140
594.9808094696382,264.3662995819768,0.8074706233715421,221150
603.9385206881624,256.8800500234831,0.8000484336492917,221160
586.6377693505186,258.016175029474,0.8706618102064128,221170
460.0865456439077,294.7802238999344,0.7828944001214025,170025
492.3416202371563,244.14304278655376,0.9649979801798884,170030
468.1831365328734,328.31149335737064,0.9033184827272795,170035
497.4787567878958,329.78449882770724,0.96022388330262,170040
465.15169540551153,347.68517115954137,1.007031838799867,170070
480.547017683253,240.15364578645716,1.0379702546577936,170100
484.5586652540223,243.8378477561854,0.8264861146664807,170105
484.4131388935369,302.6932447770535,0.8877302296704864,170110
473.24544068177227,252.66309472127978,0.9183262674259668,170130
458.15833839252605,286.61414601429436,0.9707020812564973,170190
455.551381494598,353.8798616669419,1.0081498150706822,170200
474.3420659689539,259.1691955672665,2.890174574815295,170210
474.8090635224546,249.27598028835007,0.9238262437706969,170215
480.92101324323477,230.23114066114968,1.559174713941535,170220
466.230874333613,266.1616333279199,0.9496038468662698,170230
499.287189190798,354.22706708374864,1.0675750788231375,170240
484.0545337622847,227.25763695405095,1.2608048302903594,170255
510.9863226271047,350.77676708107794,0.8418163225529909,170270
484.9061371705715,231.22489641449226,1.0487527461980954,170290
486.3326974447624,255.69545839699788,1.0720431832043997,170300
471.99960467849274,269.3671892053373,0.8337339860527883,170305
490.7592691059315,263.1150221488666,0.8786040031735584,170307
468.5584669283479,303.79787449134943,0.9170043061123392,170310
466.74197556078366,270.25238697936504,0.8690029886790097,170320
486.0804263435656,287.60132111963935,0.8962983750989091,170330
476.49644160013554,275.311610270893,0.7610126707134162,170360
472.7831217762862,323.758364347961,0.9122324671423835,170370
480.37096093142316,226.1113806333598,1.0976382832467189,170380
487.1799917541048,237.74518117415678,0.7652096598496485,170382
502.04607593849914,275.22446824876124,1.0676561397474265,170384
462.22926839886475,338.71040761633947,0.8714884432808394,170386
477.1639181557747,253.70371016177845,0.7838685945489606,170388
